,pos_ip,da_price,si
2023-02-16 18:15:00+00:00,52.29,163.86,88.789
2023-02-16 18:30:00+00:00,37.17,163.86,144.736
2023-02-16 18:45:00+00:00,51.56,163.86,111.226
2023-02-16 19:00:00+00:00,185.55,151.7,-173.798
2023-02-16 19:15:00+00:00,182.38,151.7,-45.572
2023-02-16 19:30:00+00:00,36.74,151.7,38.898
2023-02-16 19:45:00+00:00,25.03,151.7,142.521
2023-02-16 20:00:00+00:00,-60.18,141.27,84.99
2023-02-16 20:15:00+00:00,199.25,141.27,-287.904
2023-02-16 20:30:00+00:00,180.0,141.27,-34.167
2023-02-16 20:45:00+00:00,-59.73,141.27,83.89
2023-02-16 21:00:00+00:00,180.0,132.17,-9.266
2023-02-16 21:15:00+00:00,54.33,132.17,11.019
2023-02-16 21:30:00+00:00,183.38,132.17,-9.669
2023-02-16 21:45:00+00:00,73.94,132.17,4.039
2023-02-16 22:00:00+00:00,39.56,114.44,63.73
2023-02-16 22:15:00+00:00,30.15,114.44,63.357
2023-02-16 22:30:00+00:00,-19.36,114.44,155.679
2023-02-16 22:45:00+00:00,-62.29,114.44,82.061
2023-02-16 23:00:00+00:00,144.96,113.99,-122.345
2023-02-16 23:15:00+00:00,-13.54,113.99,69.391
2023-02-16 23:30:00+00:00,-31.65,113.99,168.74
2023-02-16 23:45:00+00:00,145.53,113.99,-36.735
2023-02-17 00:00:00+00:00,143.98,99.0,-232.604
2023-02-17 00:15:00+00:00,142.2,99.0,-4.836
2023-02-17 00:30:00+00:00,-24.31,99.0,60.538
2023-02-17 00:45:00+00:00,-53.41,99.0,122.784
2023-02-17 01:00:00+00:00,161.14,93.62,-161.702
2023-02-17 01:15:00+00:00,147.2,93.62,-70.201
2023-02-17 01:30:00+00:00,-26.21,93.62,107.023
2023-02-17 01:45:00+00:00,147.2,93.62,-70.113
2023-02-17 02:00:00+00:00,152.46,86.95,-5.992
2023-02-17 02:15:00+00:00,-15.18,86.95,12.27
2023-02-17 02:30:00+00:00,-19.1,86.95,63.905
2023-02-17 02:45:00+00:00,145.51,86.95,-22.531
2023-02-17 03:00:00+00:00,-148.36,82.22,257.36
2023-02-17 03:15:00+00:00,-87.09,82.22,102.878
2023-02-17 03:30:00+00:00,-87.0,82.22,50.259
2023-02-17 03:45:00+00:00,-51.4,82.22,86.458
2023-02-17 04:00:00+00:00,-164.49,92.58,400.874
2023-02-17 04:15:00+00:00,-163.0,92.58,111.412
2023-02-17 04:30:00+00:00,-163.0,92.58,60.006
2023-02-17 04:45:00+00:00,143.36,92.58,-75.971
2023-02-17 05:00:00+00:00,-71.71,105.12,124.67
2023-02-17 05:15:00+00:00,147.2,105.12,-99.374
2023-02-17 05:30:00+00:00,-15.82,105.12,10.482
2023-02-17 05:45:00+00:00,-38.0,105.12,17.313
2023-02-17 06:00:00+00:00,-19.22,146.73,35.447
2023-02-17 06:15:00+00:00,-51.02,146.73,155.102
2023-02-17 06:30:00+00:00,-27.88,146.73,78.06
2023-02-17 06:45:00+00:00,-34.55,146.73,132.594
2023-02-17 07:00:00+00:00,-17.41,153.54,6.686
2023-02-17 07:15:00+00:00,148.41,153.54,-61.178
2023-02-17 07:30:00+00:00,142.2,153.54,-29.92
2023-02-17 07:45:00+00:00,142.2,153.54,-20.535
2023-02-17 08:00:00+00:00,156.73,145.72,-156.365
2023-02-17 08:15:00+00:00,143.9,145.72,-26.605
2023-02-17 08:30:00+00:00,-17.54,145.72,8.442
2023-02-17 08:45:00+00:00,-25.34,145.72,122.817
2023-02-17 09:00:00+00:00,-42.5,149.34,74.721
2023-02-17 09:15:00+00:00,-43.77,149.34,120.6
2023-02-17 09:30:00+00:00,-63.48,149.34,203.692
2023-02-17 09:45:00+00:00,-94.81,149.34,93.551
2023-02-17 10:00:00+00:00,-46.26,135.08,74.771
2023-02-17 10:15:00+00:00,-35.03,135.08,114.653
2023-02-17 10:30:00+00:00,-37.15,135.08,175.15
2023-02-17 10:45:00+00:00,-17.92,135.08,32.453
2023-02-17 11:00:00+00:00,157.07,120.0,-105.597
2023-02-17 11:15:00+00:00,-14.77,120.0,91.663
2023-02-17 11:30:00+00:00,-15.4,120.0,65.249
2023-02-17 11:45:00+00:00,-48.38,120.0,253.108
2023-02-17 12:00:00+00:00,-77.57,117.5,37.564
2023-02-17 12:15:00+00:00,-17.29,117.5,48.717
2023-02-17 12:30:00+00:00,-24.45,117.5,119.536
2023-02-17 12:45:00+00:00,-42.68,117.5,114.35
2023-02-17 13:00:00+00:00,-31.68,120.0,91.706
2023-02-17 13:15:00+00:00,-163.68,120.0,125.941
2023-02-17 13:30:00+00:00,-108.59,120.0,6.675
2023-02-17 13:45:00+00:00,-34.07,120.0,47.936
2023-02-17 14:00:00+00:00,-106.16,116.3,60.562
2023-02-17 14:15:00+00:00,170.53,116.3,-130.763
2023-02-17 14:30:00+00:00,165.27,116.3,-153.124
2023-02-17 14:45:00+00:00,237.34,116.3,-285.001
2023-02-17 15:00:00+00:00,-44.77,118.2,20.026
2023-02-17 15:15:00+00:00,169.76,118.2,-140.385
2023-02-17 15:30:00+00:00,196.21,118.2,-211.769
2023-02-17 15:45:00+00:00,232.68,118.2,-148.54
2023-02-17 16:00:00+00:00,-115.79,144.66,143.043
2023-02-17 16:15:00+00:00,-77.72,144.66,148.806
2023-02-17 16:30:00+00:00,171.3,144.66,-2.138
2023-02-17 16:45:00+00:00,182.21,144.66,-57.843
2023-02-17 17:00:00+00:00,-14.5,151.8,62.843
2023-02-17 17:15:00+00:00,149.29,151.8,-14.876
2023-02-17 17:30:00+00:00,150.32,151.8,-127.212
2023-02-17 17:45:00+00:00,164.32,151.8,-217.761
2023-02-17 18:00:00+00:00,238.93,164.6,-259.761
2023-02-17 18:15:00+00:00,175.05,164.6,-263.509
2023-02-17 18:30:00+00:00,237.76,164.6,-186.14
2023-02-17 18:45:00+00:00,232.0,164.6,-73.46
2023-02-17 19:00:00+00:00,151.84,120.0,-308.544
2023-02-17 19:15:00+00:00,147.28,120.0,-76.427
2023-02-17 19:30:00+00:00,333.9,120.0,-138.418
2023-02-17 19:45:00+00:00,146.2,120.0,-114.346
2023-02-17 20:00:00+00:00,271.15,118.16,-172.679
2023-02-17 20:15:00+00:00,270.0,118.16,-94.375
2023-02-17 20:30:00+00:00,147.88,118.16,-50.721
2023-02-17 20:45:00+00:00,150.0,118.16,-62.168
2023-02-17 21:00:00+00:00,-14.94,117.0,95.692
2023-02-17 21:15:00+00:00,139.26,117.0,-42.467
2023-02-17 21:30:00+00:00,149.04,117.0,-121.826
2023-02-17 21:45:00+00:00,230.62,117.0,-108.288
2023-02-17 22:00:00+00:00,-108.9,111.1,64.256
2023-02-17 22:15:00+00:00,-90.72,111.1,169.835
2023-02-17 22:30:00+00:00,-156.07,111.1,176.008
2023-02-17 22:45:00+00:00,-145.16,111.1,49.583
2023-02-17 23:00:00+00:00,198.7,107.64,-340.732
2023-02-17 23:15:00+00:00,238.49,107.64,-234.698
2023-02-17 23:30:00+00:00,225.19,107.64,-81.603
2023-02-17 23:45:00+00:00,-34.84,107.64,65.859
2023-02-18 00:00:00+00:00,147.34,109.79,-456.704
2023-02-18 00:15:00+00:00,292.12,109.79,-353.116
2023-02-18 00:30:00+00:00,46.08,109.79,52.804
2023-02-18 00:45:00+00:00,-69.74,109.79,99.167
2023-02-18 01:00:00+00:00,182.7,101.68,-50.642
2023-02-18 01:15:00+00:00,139.34,101.68,-91.222
2023-02-18 01:30:00+00:00,70.0,101.68,5.661
2023-02-18 01:45:00+00:00,34.24,101.68,53.856
2023-02-18 02:00:00+00:00,224.21,79.51,-28.177
2023-02-18 02:15:00+00:00,176.7,79.51,-38.217
2023-02-18 02:30:00+00:00,8.28,79.51,186.966
2023-02-18 02:45:00+00:00,-13.61,79.51,164.651
2023-02-18 03:00:00+00:00,71.56,74.47,47.609
2023-02-18 03:15:00+00:00,66.97,74.47,15.2
2023-02-18 03:30:00+00:00,68.85,74.47,28.963
2023-02-18 03:45:00+00:00,14.4,74.47,106.021
2023-02-18 04:00:00+00:00,176.16,72.46,-84.019
2023-02-18 04:15:00+00:00,65.52,72.46,26.751
2023-02-18 04:30:00+00:00,136.62,72.46,-56.628
2023-02-18 04:45:00+00:00,68.45,72.46,77.751
2023-02-18 05:00:00+00:00,139.26,82.9,-2.881
2023-02-18 05:15:00+00:00,49.98,82.9,66.605
2023-02-18 05:30:00+00:00,139.26,82.9,-13.478
2023-02-18 05:45:00+00:00,151.46,82.9,-45.239
2023-02-18 06:00:00+00:00,139.15,92.46,-3.658
2023-02-18 06:15:00+00:00,186.92,92.46,-163.649
2023-02-18 06:30:00+00:00,145.59,92.46,-120.806
2023-02-18 06:45:00+00:00,21.91,92.46,32.138
2023-02-18 07:00:00+00:00,36.19,110.19,116.627
2023-02-18 07:15:00+00:00,72.75,110.19,14.744
2023-02-18 07:30:00+00:00,139.26,110.19,-124.153
2023-02-18 07:45:00+00:00,45.52,110.19,69.807
2023-02-18 08:00:00+00:00,138.95,124.71,-27.063
2023-02-18 08:15:00+00:00,134.93,124.71,-16.106
2023-02-18 08:30:00+00:00,59.62,124.71,39.008
2023-02-18 08:45:00+00:00,26.5,124.71,44.591
2023-02-18 09:00:00+00:00,20.0,109.55,123.624
2023-02-18 09:15:00+00:00,139.26,109.55,-77.13
2023-02-18 09:30:00+00:00,140.15,109.55,-167.278
2023-02-18 09:45:00+00:00,134.26,109.55,-102.22
2023-02-18 10:00:00+00:00,135.73,104.68,-10.313
2023-02-18 10:15:00+00:00,137.99,104.68,-89.665
2023-02-18 10:30:00+00:00,137.04,104.68,-221.528
2023-02-18 10:45:00+00:00,233.48,104.68,-288.427
2023-02-18 11:00:00+00:00,55.01,97.1,46.272
2023-02-18 11:15:00+00:00,64.92,97.1,53.967
2023-02-18 11:30:00+00:00,199.99,97.1,-136.753
2023-02-18 11:45:00+00:00,199.99,97.1,-11.233
2023-02-18 12:00:00+00:00,73.8,83.45,54.108
2023-02-18 12:15:00+00:00,73.94,83.45,91.466
2023-02-18 12:30:00+00:00,72.4,83.45,33.214
2023-02-18 12:45:00+00:00,-13.36,83.45,152.387
2023-02-18 13:00:00+00:00,65.11,86.37,68.381
2023-02-18 13:15:00+00:00,-67.32,86.37,106.543
2023-02-18 13:30:00+00:00,70.0,86.37,1.738
2023-02-18 13:45:00+00:00,42.63,86.37,110.783
2023-02-18 14:00:00+00:00,160.65,97.01,-24.011
2023-02-18 14:15:00+00:00,75.0,97.01,33.122
2023-02-18 14:30:00+00:00,147.43,97.01,-37.196
2023-02-18 14:45:00+00:00,75.0,97.01,37.508
2023-02-18 15:00:00+00:00,42.87,110.53,15.129
2023-02-18 15:15:00+00:00,139.26,110.53,-58.076
2023-02-18 15:30:00+00:00,137.21,110.53,-66.116
2023-02-18 15:45:00+00:00,134.26,110.53,-124.84
2023-02-18 16:00:00+00:00,65.99,129.08,124.081
2023-02-18 16:15:00+00:00,72.25,129.08,20.853
2023-02-18 16:30:00+00:00,139.26,129.08,-6.724
2023-02-18 16:45:00+00:00,155.75,129.08,-192.16
2023-02-18 17:00:00+00:00,212.96,147.63,-47.906
2023-02-18 17:15:00+00:00,168.89,147.63,-80.487
2023-02-18 17:30:00+00:00,232.97,147.63,-202.556
2023-02-18 17:45:00+00:00,244.21,147.63,-156.731
2023-02-18 18:00:00+00:00,256.57,152.33,-270.413
2023-02-18 18:15:00+00:00,241.59,152.33,-140.43
2023-02-18 18:30:00+00:00,235.0,152.33,-25.882
2023-02-18 18:45:00+00:00,53.83,152.33,40.93
2023-02-18 19:00:00+00:00,234.86,135.8,-321.691
2023-02-18 19:15:00+00:00,225.19,135.8,-74.856
2023-02-18 19:30:00+00:00,8.35,135.8,16.63
2023-02-18 19:45:00+00:00,23.74,135.8,0.464
2023-02-18 20:00:00+00:00,242.53,120.82,-284.361
2023-02-18 20:15:00+00:00,225.19,120.82,-75.638
2023-02-18 20:30:00+00:00,70.0,120.82,23.798
2023-02-18 20:45:00+00:00,37.17,120.82,70.259
2023-02-18 21:00:00+00:00,224.14,117.18,-5.911
2023-02-18 21:15:00+00:00,168.17,117.18,-202.74
2023-02-18 21:30:00+00:00,239.72,117.18,-303.685
2023-02-18 21:45:00+00:00,29.71,117.18,33.093
2023-02-18 22:00:00+00:00,169.52,113.8,-37.484
2023-02-18 22:15:00+00:00,139.26,113.8,-79.314
2023-02-18 22:30:00+00:00,139.26,113.8,-50.457
2023-02-18 22:45:00+00:00,139.26,113.8,-26.4
2023-02-18 23:00:00+00:00,145.19,113.3,-181.59
2023-02-18 23:15:00+00:00,144.22,113.3,-113.973
2023-02-18 23:30:00+00:00,135.64,113.3,-58.702
2023-02-18 23:45:00+00:00,135.64,113.3,-57.901
2023-02-19 00:00:00+00:00,202.22,107.39,-258.422
2023-02-19 00:15:00+00:00,259.02,107.39,-47.669
2023-02-19 00:30:00+00:00,6.01,107.39,32.458
2023-02-19 00:45:00+00:00,40.31,107.39,95.97
2023-02-19 01:00:00+00:00,52.8,102.66,144.039
2023-02-19 01:15:00+00:00,145.48,102.66,-146.56
2023-02-19 01:30:00+00:00,67.87,102.66,92.702
2023-02-19 01:45:00+00:00,52.09,102.66,83.866
2023-02-19 02:00:00+00:00,66.39,93.0,181.474
2023-02-19 02:15:00+00:00,0.0,93.0,136.803
2023-02-19 02:30:00+00:00,-25.24,93.0,95.836
2023-02-19 02:45:00+00:00,-65.0,93.0,13.249
2023-02-19 03:00:00+00:00,144.22,92.55,-42.85
2023-02-19 03:15:00+00:00,143.36,92.55,-11.136
2023-02-19 03:30:00+00:00,0.1,92.55,31.672
2023-02-19 03:45:00+00:00,-1.46,92.55,68.598
2023-02-19 04:00:00+00:00,-5.75,97.78,46.444
2023-02-19 04:15:00+00:00,6.13,97.78,37.655
2023-02-19 04:30:00+00:00,142.32,97.78,-13.235
2023-02-19 04:45:00+00:00,141.37,97.78,-121.789
2023-02-19 05:00:00+00:00,20.33,106.96,27.63
2023-02-19 05:15:00+00:00,139.22,106.96,-40.184
2023-02-19 05:30:00+00:00,139.24,106.96,-53.563
2023-02-19 05:45:00+00:00,144.22,106.96,-92.952
2023-02-19 06:00:00+00:00,144.22,114.5,-82.313
2023-02-19 06:15:00+00:00,145.51,114.5,-163.256
2023-02-19 06:30:00+00:00,147.3,114.5,-196.17
2023-02-19 06:45:00+00:00,259.02,114.5,-101.414
2023-02-19 07:00:00+00:00,-52.82,118.39,40.425
2023-02-19 07:15:00+00:00,14.38,118.39,15.063
2023-02-19 07:30:00+00:00,144.22,118.39,-39.542
2023-02-19 07:45:00+00:00,26.29,118.39,13.676
2023-02-19 08:00:00+00:00,-3.82,118.81,510.317
2023-02-19 08:15:00+00:00,-59.62,118.81,278.341
2023-02-19 08:30:00+00:00,141.23,118.81,-7.089
2023-02-19 08:45:00+00:00,144.44,118.81,-215.987
2023-02-19 09:00:00+00:00,144.23,116.23,-109.639
2023-02-19 09:15:00+00:00,69.79,116.23,13.582
2023-02-19 09:30:00+00:00,144.23,116.23,-74.997
2023-02-19 09:45:00+00:00,63.5,116.23,45.683
2023-02-19 10:00:00+00:00,-244.44,113.94,287.449
2023-02-19 10:15:00+00:00,69.69,113.94,42.329
2023-02-19 10:30:00+00:00,-12.94,113.94,119.903
2023-02-19 10:45:00+00:00,147.74,113.94,-233.121
2023-02-19 11:00:00+00:00,149.13,112.24,-203.181
2023-02-19 11:15:00+00:00,146.17,112.24,-218.378
2023-02-19 11:30:00+00:00,149.81,112.24,-220.005
2023-02-19 11:45:00+00:00,239.0,112.24,-107.431
2023-02-19 12:00:00+00:00,185.74,111.65,-253.37
2023-02-19 12:15:00+00:00,193.94,111.65,-309.784
2023-02-19 12:30:00+00:00,256.39,111.65,-315.788
2023-02-19 12:45:00+00:00,239.0,111.65,-34.638
2023-02-19 13:00:00+00:00,-188.47,108.76,72.353
2023-02-19 13:15:00+00:00,142.56,108.76,-160.439
2023-02-19 13:30:00+00:00,142.32,108.76,-27.232
2023-02-19 13:45:00+00:00,142.68,108.76,-45.244
2023-02-19 14:00:00+00:00,61.71,107.74,53.457
2023-02-19 14:15:00+00:00,36.51,107.74,0.967
2023-02-19 14:30:00+00:00,145.12,107.74,-195.893
2023-02-19 14:45:00+00:00,144.23,107.74,-75.13
2023-02-19 15:00:00+00:00,144.52,120.36,-240.273
2023-02-19 15:15:00+00:00,238.0,120.36,-61.814
2023-02-19 15:30:00+00:00,142.08,120.36,-54.814
2023-02-19 15:45:00+00:00,144.23,120.36,-68.147
2023-02-19 16:00:00+00:00,-132.46,141.28,91.751
2023-02-19 16:15:00+00:00,-41.04,141.28,20.599
2023-02-19 16:30:00+00:00,144.23,141.28,-93.136
2023-02-19 16:45:00+00:00,146.98,141.28,-226.457
2023-02-19 17:00:00+00:00,158.93,158.93,-49.813
2023-02-19 17:15:00+00:00,189.56,158.93,-241.817
2023-02-19 17:30:00+00:00,302.91,158.93,-385.367
2023-02-19 17:45:00+00:00,354.08,158.93,-406.432
2023-02-19 18:00:00+00:00,357.11,158.64,-411.685
2023-02-19 18:15:00+00:00,259.37,158.64,-201.39
2023-02-19 18:30:00+00:00,243.9,158.64,-107.98
2023-02-19 18:45:00+00:00,243.9,158.64,-135.793
2023-02-19 19:00:00+00:00,247.42,149.54,-274.26
2023-02-19 19:15:00+00:00,-279.93,149.54,28.636
2023-02-19 19:30:00+00:00,-257.32,149.54,64.296
2023-02-19 19:45:00+00:00,-164.18,149.54,36.686
2023-02-19 20:00:00+00:00,146.89,144.04,-175.096
2023-02-19 20:15:00+00:00,239.96,144.04,-273.307
2023-02-19 20:30:00+00:00,235.0,144.04,-83.561
2023-02-19 20:45:00+00:00,200.0,144.04,-20.058
2023-02-19 21:00:00+00:00,292.03,138.58,-275.168
2023-02-19 21:15:00+00:00,294.22,138.58,-170.956
2023-02-19 21:30:00+00:00,291.0,138.58,-57.83
2023-02-19 21:45:00+00:00,1.69,138.58,73.774
2023-02-19 22:00:00+00:00,140.92,119.92,-85.259
2023-02-19 22:15:00+00:00,140.92,119.92,-87.768
2023-02-19 22:30:00+00:00,-167.09,119.92,95.957
2023-02-19 22:45:00+00:00,-128.41,119.92,120.839
2023-02-19 23:00:00+00:00,202.91,94.72,-72.143
2023-02-19 23:15:00+00:00,32.5,94.72,80.971
2023-02-19 23:30:00+00:00,43.5,94.72,203.744
2023-02-19 23:45:00+00:00,-7.76,94.72,278.927
2023-02-20 00:00:00+00:00,-5.15,87.95,53.757
2023-02-20 00:15:00+00:00,-44.13,87.95,137.572
2023-02-20 00:30:00+00:00,-87.0,87.95,42.912
2023-02-20 00:45:00+00:00,-79.86,87.95,221.367
2023-02-20 01:00:00+00:00,327.16,82.9,-214.795
2023-02-20 01:15:00+00:00,143.4,82.9,-14.596
2023-02-20 01:30:00+00:00,-38.49,82.9,51.637
2023-02-20 01:45:00+00:00,-6.47,82.9,120.748
2023-02-20 02:00:00+00:00,171.12,74.85,-102.381
2023-02-20 02:15:00+00:00,172.48,74.85,-273.737
2023-02-20 02:30:00+00:00,153.59,74.85,-246.109
2023-02-20 02:45:00+00:00,150.97,74.85,-233.334
2023-02-20 03:00:00+00:00,143.4,72.9,-95.269
2023-02-20 03:15:00+00:00,313.2,72.9,-43.488
2023-02-20 03:30:00+00:00,144.48,72.9,-178.353
2023-02-20 03:45:00+00:00,238.92,72.9,-200.322
2023-02-20 04:00:00+00:00,185.0,78.14,-45.694
2023-02-20 04:15:00+00:00,175.93,78.14,-156.563
2023-02-20 04:30:00+00:00,175.0,78.14,-139.908
2023-02-20 04:45:00+00:00,175.0,78.14,-74.113
2023-02-20 05:00:00+00:00,65.34,108.28,238.012
2023-02-20 05:15:00+00:00,57.09,108.28,33.346
2023-02-20 05:30:00+00:00,41.63,108.28,38.389
2023-02-20 05:45:00+00:00,221.97,108.28,-11.704
2023-02-20 06:00:00+00:00,-3.57,125.39,22.712
2023-02-20 06:15:00+00:00,145.85,125.39,-151.987
2023-02-20 06:30:00+00:00,286.98,125.39,-175.744
2023-02-20 06:45:00+00:00,167.95,125.39,-183.174
2023-02-20 07:00:00+00:00,143.4,135.1,-131.833
2023-02-20 07:15:00+00:00,163.31,135.1,-237.705
2023-02-20 07:30:00+00:00,276.1,135.1,-199.422
2023-02-20 07:45:00+00:00,272.58,135.1,-100.334
2023-02-20 08:00:00+00:00,214.51,146.35,-97.448
2023-02-20 08:15:00+00:00,146.35,146.35,-125.931
2023-02-20 08:30:00+00:00,140.56,146.35,-186.579
2023-02-20 08:45:00+00:00,272.58,146.35,-47.896
2023-02-20 09:00:00+00:00,269.28,130.92,-229.36
2023-02-20 09:15:00+00:00,291.02,130.92,-280.533
2023-02-20 09:30:00+00:00,277.93,130.92,-212.943
2023-02-20 09:45:00+00:00,272.58,130.92,-103.89
2023-02-20 10:00:00+00:00,273.59,121.87,-168.238
2023-02-20 10:15:00+00:00,272.58,121.87,-126.959
2023-02-20 10:30:00+00:00,172.8,121.87,-257.129
2023-02-20 10:45:00+00:00,175.4,121.87,-404.877
2023-02-20 11:00:00+00:00,298.85,110.0,-230.841
2023-02-20 11:15:00+00:00,270.0,110.0,-97.003
2023-02-20 11:30:00+00:00,139.82,110.0,-138.925
2023-02-20 11:45:00+00:00,143.85,110.0,-103.139
2023-02-20 12:00:00+00:00,14.01,84.7,94.555
2023-02-20 12:15:00+00:00,188.7,84.7,-153.167
2023-02-20 12:30:00+00:00,187.48,84.7,-251.953
2023-02-20 12:45:00+00:00,278.52,84.7,-267.852
2023-02-20 13:00:00+00:00,345.01,109.43,-203.162
2023-02-20 13:15:00+00:00,74.45,109.43,24.238
2023-02-20 13:30:00+00:00,346.27,109.43,-60.709
2023-02-20 13:45:00+00:00,74.79,109.43,21.809
2023-02-20 14:00:00+00:00,32.18,111.45,110.222
2023-02-20 14:15:00+00:00,72.0,111.45,13.012
2023-02-20 14:30:00+00:00,144.33,111.45,-71.276
2023-02-20 14:45:00+00:00,140.75,111.45,-90.254
2023-02-20 15:00:00+00:00,7.72,91.1,92.843
2023-02-20 15:15:00+00:00,40.82,91.1,1.955
2023-02-20 15:30:00+00:00,146.45,91.1,-79.97
2023-02-20 15:45:00+00:00,70.0,91.1,57.995
2023-02-20 16:00:00+00:00,-190.95,123.94,155.127
2023-02-20 16:15:00+00:00,70.0,123.94,24.135
2023-02-20 16:30:00+00:00,144.31,123.94,-115.814
2023-02-20 16:45:00+00:00,178.15,123.94,-230.863
2023-02-20 17:00:00+00:00,-255.49,139.42,27.068
2023-02-20 17:15:00+00:00,325.62,139.42,-60.218
2023-02-20 17:30:00+00:00,198.17,139.42,-121.347
2023-02-20 17:45:00+00:00,272.58,139.42,-99.382
2023-02-20 18:00:00+00:00,272.58,170.4,-56.916
2023-02-20 18:15:00+00:00,56.25,170.4,69.267
2023-02-20 18:30:00+00:00,-151.2,170.4,97.228
2023-02-20 18:45:00+00:00,71.01,170.4,33.776
2023-02-20 19:00:00+00:00,202.14,137.51,-176.811
2023-02-20 19:15:00+00:00,274.44,137.51,-175.932
2023-02-20 19:30:00+00:00,272.58,137.51,-134.656
2023-02-20 19:45:00+00:00,272.58,137.51,-20.074
2023-02-20 20:00:00+00:00,246.7,113.93,-176.666
2023-02-20 20:15:00+00:00,210.06,113.93,-247.116
2023-02-20 20:30:00+00:00,288.93,113.93,-196.925
2023-02-20 20:45:00+00:00,277.31,113.93,-279.711
2023-02-20 21:00:00+00:00,277.45,113.0,-200.946
2023-02-20 21:15:00+00:00,272.58,113.0,-138.321
2023-02-20 21:30:00+00:00,273.85,113.0,-164.164
2023-02-20 21:45:00+00:00,272.58,113.0,-140.22
2023-02-20 22:00:00+00:00,224.41,123.22,-118.25
2023-02-20 22:15:00+00:00,139.38,123.22,-85.91
2023-02-20 22:30:00+00:00,138.94,123.22,-51.416
2023-02-20 22:45:00+00:00,-293.47,123.22,70.086
2023-02-20 23:00:00+00:00,141.79,127.71,-68.484
2023-02-20 23:15:00+00:00,24.99,127.71,6.558
2023-02-20 23:30:00+00:00,139.31,127.71,-100.727
2023-02-20 23:45:00+00:00,139.31,127.71,-72.364
2023-02-21 00:00:00+00:00,165.25,136.81,-274.107
2023-02-21 00:15:00+00:00,287.17,136.81,-251.925
2023-02-21 00:30:00+00:00,267.79,136.81,-101.796
2023-02-21 00:45:00+00:00,267.79,136.81,-50.923
2023-02-21 01:00:00+00:00,265.0,123.5,-2.562
2023-02-21 01:15:00+00:00,70.0,123.5,61.129
2023-02-21 01:30:00+00:00,155.0,123.5,-99.681
2023-02-21 01:45:00+00:00,155.0,123.5,-124.469
2023-02-21 02:00:00+00:00,33.28,112.94,90.081
2023-02-21 02:15:00+00:00,70.0,112.94,9.99
2023-02-21 02:30:00+00:00,70.0,112.94,28.544
2023-02-21 02:45:00+00:00,143.94,112.94,-40.469
2023-02-21 03:00:00+00:00,69.03,112.74,141.157
2023-02-21 03:15:00+00:00,68.05,112.74,158.068
2023-02-21 03:30:00+00:00,66.68,112.74,45.228
2023-02-21 03:45:00+00:00,185.75,112.74,-65.584
2023-02-21 04:00:00+00:00,69.24,124.89,2.105
2023-02-21 04:15:00+00:00,145.8,124.89,-111.489
2023-02-21 04:30:00+00:00,147.45,124.89,-165.954
2023-02-21 04:45:00+00:00,267.25,124.89,-203.93
2023-02-21 05:00:00+00:00,200.0,147.08,-18.509
2023-02-21 05:15:00+00:00,175.0,147.08,-37.568
2023-02-21 05:30:00+00:00,198.75,147.08,-157.558
2023-02-21 05:45:00+00:00,227.91,147.08,-166.405
2023-02-21 06:00:00+00:00,68.01,154.8,16.319
2023-02-21 06:15:00+00:00,175.0,154.8,-72.465
2023-02-21 06:30:00+00:00,176.41,154.8,-106.302
2023-02-21 06:45:00+00:00,175.0,154.8,-118.778
2023-02-21 07:00:00+00:00,206.6,166.9,-27.53
2023-02-21 07:15:00+00:00,206.6,166.9,-38.253
2023-02-21 07:30:00+00:00,206.6,166.9,-135.794
2023-02-21 07:45:00+00:00,206.6,166.9,-97.185
2023-02-21 08:00:00+00:00,268.68,165.56,-153.2
2023-02-21 08:15:00+00:00,267.79,165.56,-117.33
2023-02-21 08:30:00+00:00,267.79,165.56,-75.817
2023-02-21 08:45:00+00:00,267.79,165.56,-35.218
2023-02-21 09:00:00+00:00,269.17,150.52,-15.497
2023-02-21 09:15:00+00:00,236.65,150.52,-28.591
2023-02-21 09:30:00+00:00,218.23,150.52,-66.484
2023-02-21 09:45:00+00:00,78.93,150.52,40.167
2023-02-21 10:00:00+00:00,82.97,138.37,117.057
2023-02-21 10:15:00+00:00,168.37,138.37,-90.426
2023-02-21 10:30:00+00:00,170.55,138.37,-34.743
2023-02-21 10:45:00+00:00,170.91,138.37,-91.866
2023-02-21 11:00:00+00:00,198.74,131.37,-25.72
2023-02-21 11:15:00+00:00,81.79,131.37,24.596
2023-02-21 11:30:00+00:00,78.68,131.37,30.976
2023-02-21 11:45:00+00:00,172.11,131.37,-80.685
2023-02-21 12:00:00+00:00,165.99,125.2,-39.737
2023-02-21 12:15:00+00:00,80.76,125.2,44.135
2023-02-21 12:30:00+00:00,78.35,125.2,3.309
2023-02-21 12:45:00+00:00,82.25,125.2,0.689
2023-02-21 13:00:00+00:00,180.05,129.48,-375.345
2023-02-21 13:15:00+00:00,326.45,129.48,-492.884
2023-02-21 13:30:00+00:00,294.99,129.48,-226.354
2023-02-21 13:45:00+00:00,274.82,129.48,-277.996
2023-02-21 14:00:00+00:00,278.3,130.56,-289.809
2023-02-21 14:15:00+00:00,280.57,130.56,-308.394
2023-02-21 14:30:00+00:00,290.78,130.56,-382.908
2023-02-21 14:45:00+00:00,309.39,130.56,-412.551
2023-02-21 15:00:00+00:00,268.85,149.1,-73.247
2023-02-21 15:15:00+00:00,195.02,149.1,-315.814
