,qh1,qh2,qh3,qh4
2024-10-03 09:30:00,-620.069,-442.177,-377.718,-650.422
2024-10-03 09:45:00,-442.177,-377.718,-650.422,10.105
2024-10-03 10:00:00,-377.718,-650.422,10.105,10.105
2024-10-03 10:15:00,-650.422,10.105,10.105,117.847
2024-10-03 10:30:00,10.105,10.105,117.847,12.0
2024-10-03 10:45:00,10.105,117.847,12.0,165.619
2024-10-03 11:00:00,117.847,12.0,165.619,12.5
2024-10-03 11:15:00,12.0,165.619,12.5,-603.967
2024-10-03 11:30:00,165.619,12.5,-603.967,139.876
2024-10-03 11:45:00,12.5,-603.967,139.876,151.734
2024-10-03 12:00:00,-603.967,139.876,151.734,86.016
2024-10-03 12:15:00,139.876,151.734,86.016,129.077
2024-10-03 12:30:00,151.734,86.016,129.077,109.583
2024-10-03 12:45:00,86.016,129.077,109.583,138.61
2024-10-03 13:00:00,129.077,109.583,138.61,127.224
2024-10-03 13:15:00,109.583,138.61,127.224,185.523
2024-10-03 13:30:00,138.61,127.224,185.523,230.25
2024-10-03 13:45:00,127.224,185.523,230.25,190.511
2024-10-03 14:00:00,185.523,230.25,190.511,176.441
2024-10-03 14:15:00,230.25,190.511,176.441,47.5
2024-10-03 14:30:00,190.511,176.441,47.5,180.078
2024-10-03 14:45:00,176.441,47.5,180.078,194.778
2024-10-03 15:00:00,47.5,180.078,194.778,175.997
2024-10-03 15:15:00,180.078,194.778,175.997,154.894
2024-10-03 15:30:00,194.778,175.997,154.894,200.811
2024-10-03 15:45:00,175.997,154.894,200.811,183.977
2024-10-03 16:00:00,154.894,200.811,183.977,155.38
2024-10-03 16:15:00,200.811,183.977,155.38,-412.436
2024-10-03 16:30:00,183.977,155.38,-412.436,154.9
2024-10-03 16:45:00,155.38,-412.436,154.9,154.9
2024-10-03 17:00:00,-412.436,154.9,154.9,82.575
2024-10-03 17:15:00,154.9,154.9,82.575,207.334
2024-10-03 17:30:00,154.9,82.575,207.334,180.293
2024-10-03 17:45:00,82.575,207.334,180.293,230.95
2024-10-03 18:00:00,207.334,180.293,230.95,154.899
2024-10-03 18:15:00,180.293,230.95,154.899,247.922
2024-10-03 18:30:00,230.95,154.899,247.922,229.8
2024-10-03 18:45:00,154.899,247.922,229.8,82.575
2024-10-03 19:00:00,247.922,229.8,82.575,82.575
2024-10-03 19:15:00,229.8,82.575,82.575,193.191
2024-10-03 19:30:00,82.575,82.575,193.191,82.575
2024-10-03 19:45:00,82.575,193.191,82.575,82.575
2024-10-03 20:00:00,193.191,82.575,82.575,82.575
2024-10-03 20:15:00,82.575,82.575,82.575,171.926
2024-10-03 20:30:00,82.575,82.575,171.926,44.99
2024-10-03 20:45:00,82.575,171.926,44.99,44.99
2024-10-03 21:00:00,171.926,44.99,44.99,7.075
2024-10-03 21:15:00,44.99,44.99,7.075,60.5
2024-10-03 21:30:00,44.99,7.075,60.5,60.5
2024-10-03 21:45:00,7.075,60.5,60.5,60.5
2024-10-03 22:00:00,60.5,60.5,60.5,210.088
2024-10-03 22:15:00,60.5,60.5,210.088,311.219
2024-10-03 22:30:00,60.5,210.088,311.219,214.183
2024-10-03 22:45:00,210.088,311.219,214.183,242.0
2024-10-03 23:00:00,311.219,214.183,242.0,216.549
2024-10-03 23:15:00,214.183,242.0,216.549,46.735
2024-10-03 23:30:00,242.0,216.549,46.735,165.191
2024-10-03 23:45:00,216.549,46.735,165.191,46.735
2024-10-04 00:00:00,46.735,165.191,46.735,164.233
2024-10-04 00:15:00,165.191,46.735,164.233,244.265
2024-10-04 00:30:00,46.735,164.233,244.265,191.343
2024-10-04 00:45:00,164.233,244.265,191.343,264.009
2024-10-04 01:00:00,244.265,191.343,264.009,242.0
2024-10-04 01:15:00,191.343,264.009,242.0,199.257
2024-10-04 01:30:00,264.009,242.0,199.257,157.301
2024-10-04 01:45:00,242.0,199.257,157.301,188.692
2024-10-04 02:00:00,199.257,157.301,188.692,207.203
2024-10-04 02:15:00,157.301,188.692,207.203,223.21
2024-10-04 02:30:00,188.692,207.203,223.21,186.056
2024-10-04 02:45:00,207.203,223.21,186.056,220.619
2024-10-04 03:00:00,223.21,186.056,220.619,197.857
2024-10-04 03:15:00,186.056,220.619,197.857,211.44
2024-10-04 03:30:00,220.619,197.857,211.44,258.689
2024-10-04 03:45:00,197.857,211.44,258.689,301.396
2024-10-04 04:00:00,211.44,258.689,301.396,340.354
2024-10-04 04:15:00,258.689,301.396,340.354,255.877
2024-10-04 04:30:00,301.396,340.354,255.877,329.391
2024-10-04 04:45:00,340.354,255.877,329.391,288.463
2024-10-04 05:00:00,255.877,329.391,288.463,257.817
2024-10-04 05:15:00,329.391,288.463,257.817,358.673
2024-10-04 05:30:00,288.463,257.817,358.673,365.676
2024-10-04 05:45:00,257.817,358.673,365.676,353.502
2024-10-04 06:00:00,358.673,365.676,353.502,257.474
2024-10-04 06:15:00,365.676,353.502,257.474,354.162
2024-10-04 06:30:00,353.502,257.474,354.162,344.8
2024-10-04 06:45:00,257.474,354.162,344.8,252.83
2024-10-04 07:00:00,354.162,344.8,252.83,-603.671
2024-10-04 07:15:00,344.8,252.83,-603.671,324.474
2024-10-04 07:30:00,252.83,-603.671,324.474,231.51
2024-10-04 07:45:00,-603.671,324.474,231.51,45.63
2024-10-04 08:00:00,324.474,231.51,45.63,-519.42
2024-10-04 08:15:00,231.51,45.63,-519.42,-617.517
2024-10-04 08:30:00,45.63,-519.42,-617.517,-562.704
2024-10-04 08:45:00,-519.42,-617.517,-562.704,-438.53
2024-10-04 09:00:00,-617.517,-562.704,-438.53,-647.056
2024-10-04 09:15:00,-562.704,-438.53,-647.056,214.97
2024-10-04 09:30:00,-438.53,-647.056,214.97,190.69
2024-10-04 09:45:00,-647.056,214.97,190.69,7.5
2024-10-04 10:00:00,214.97,190.69,7.5,104.086
2024-10-04 10:15:00,190.69,7.5,104.086,258.958
2024-10-04 10:30:00,7.5,104.086,258.958,274.321
2024-10-04 10:45:00,104.086,258.958,274.321,238.532
2024-10-04 11:00:00,258.958,274.321,238.532,190.69
2024-10-04 11:15:00,274.321,238.532,190.69,-454.137
2024-10-04 11:30:00,238.532,190.69,-454.137,40.0
2024-10-04 11:45:00,190.69,-454.137,40.0,214.027
2024-10-04 12:00:00,-454.137,40.0,214.027,7.5
2024-10-04 12:15:00,40.0,214.027,7.5,40.5
2024-10-04 12:30:00,214.027,7.5,40.5,183.044
2024-10-04 12:45:00,7.5,40.5,183.044,178.044
2024-10-04 13:00:00,40.5,183.044,178.044,195.166
2024-10-04 13:15:00,183.044,178.044,195.166,78.0
2024-10-04 13:30:00,178.044,195.166,78.0,256.141
2024-10-04 13:45:00,195.166,78.0,256.141,263.781
2024-10-04 14:00:00,78.0,256.141,263.781,222.47
2024-10-04 14:15:00,256.141,263.781,222.47,242.67
2024-10-04 14:30:00,263.781,222.47,242.67,78.5
2024-10-04 14:45:00,222.47,242.67,78.5,-604.972
2024-10-04 15:00:00,242.67,78.5,-604.972,260.689
2024-10-04 15:15:00,78.5,-604.972,260.689,77.98
2024-10-04 15:30:00,-604.972,260.689,77.98,289.906
2024-10-04 15:45:00,260.689,77.98,289.906,80.48
2024-10-04 16:00:00,77.98,289.906,80.48,259.076
2024-10-04 16:15:00,289.906,80.48,259.076,332.979
2024-10-04 16:30:00,80.48,259.076,332.979,251.51
2024-10-04 16:45:00,259.076,332.979,251.51,307.298
2024-10-04 17:00:00,332.979,251.51,307.298,293.83
2024-10-04 17:15:00,251.51,307.298,293.83,80.625
2024-10-04 17:30:00,307.298,293.83,80.625,80.625
2024-10-04 17:45:00,293.83,80.625,80.625,80.625
2024-10-04 18:00:00,80.625,80.625,80.625,275.47
2024-10-04 18:15:00,80.625,80.625,275.47,256.352
2024-10-04 18:30:00,80.625,275.47,256.352,80.63
2024-10-04 18:45:00,275.47,256.352,80.63,251.848
2024-10-04 19:00:00,256.352,80.63,251.848,-588.595
2024-10-04 19:15:00,80.63,251.848,-588.595,259.61
2024-10-04 19:30:00,251.848,-588.595,259.61,285.481
2024-10-04 19:45:00,-588.595,259.61,285.481,250.48
2024-10-04 20:00:00,259.61,285.481,250.48,77.98
2024-10-04 20:15:00,285.481,250.48,77.98,241.669
2024-10-04 20:30:00,250.48,77.98,241.669,241.77
2024-10-04 20:45:00,77.98,241.669,241.77,80.5
2024-10-04 21:00:00,241.669,241.77,80.5,-202.676
2024-10-04 21:15:00,241.77,80.5,-202.676,161.761
2024-10-04 21:30:00,80.5,-202.676,161.761,5.948
2024-10-04 21:45:00,-202.676,161.761,5.948,-134.247
2024-10-04 22:00:00,161.761,5.948,-134.247,-206.085
2024-10-04 22:15:00,5.948,-134.247,-206.085,155.301
2024-10-04 22:30:00,-134.247,-206.085,155.301,148.685
2024-10-04 22:45:00,-206.085,155.301,148.685,161.126
2024-10-04 23:00:00,155.301,148.685,161.126,65.5
2024-10-04 23:15:00,148.685,161.126,65.5,162.451
2024-10-04 23:30:00,161.126,65.5,162.451,149.58
2024-10-04 23:45:00,65.5,162.451,149.58,65.5
2024-10-05 00:00:00,162.451,149.58,65.5,65.5
2024-10-05 00:15:00,149.58,65.5,65.5,167.388
2024-10-05 00:30:00,65.5,65.5,167.388,65.5
2024-10-05 00:45:00,65.5,167.388,65.5,163.35
2024-10-05 01:00:00,167.388,65.5,163.35,66.0
2024-10-05 01:15:00,65.5,163.35,66.0,6.907
2024-10-05 01:30:00,163.35,66.0,6.907,68.5
2024-10-05 01:45:00,66.0,6.907,68.5,68.5
2024-10-05 02:00:00,6.907,68.5,68.5,152.234
2024-10-05 02:15:00,68.5,68.5,152.234,7.526
2024-10-05 02:30:00,68.5,152.234,7.526,10.657
2024-10-05 02:45:00,152.234,7.526,10.657,9.909
2024-10-05 03:00:00,7.526,10.657,9.909,-0.879
2024-10-05 03:15:00,10.657,9.909,-0.879,68.0
2024-10-05 03:30:00,9.909,-0.879,68.0,68.0
2024-10-05 03:45:00,-0.879,68.0,68.0,146.069
2024-10-05 04:00:00,68.0,68.0,146.069,66.0
2024-10-05 04:15:00,68.0,146.069,66.0,146.461
2024-10-05 04:30:00,146.069,66.0,146.461,153.117
2024-10-05 04:45:00,66.0,146.461,153.117,151.945
2024-10-05 05:00:00,146.461,153.117,151.945,251.24
2024-10-05 05:15:00,153.117,151.945,251.24,68.0
2024-10-05 05:30:00,151.945,251.24,68.0,232.219
2024-10-05 05:45:00,251.24,68.0,232.219,68.0
2024-10-05 06:00:00,68.0,232.219,68.0,148.402
2024-10-05 06:15:00,232.219,68.0,148.402,68.5
2024-10-05 06:30:00,68.0,148.402,68.5,154.707
2024-10-05 06:45:00,148.402,68.5,154.707,6.761
2024-10-05 07:00:00,68.5,154.707,6.761,-15.615
2024-10-05 07:15:00,154.707,6.761,-15.615,173.844
2024-10-05 07:30:00,6.761,-15.615,173.844,65.5
2024-10-05 07:45:00,-15.615,173.844,65.5,-228.576
2024-10-05 08:00:00,173.844,65.5,-228.576,-306.311
2024-10-05 08:15:00,65.5,-228.576,-306.311,160.184
2024-10-05 08:30:00,-228.576,-306.311,160.184,171.818
2024-10-05 08:45:00,-306.311,160.184,171.818,187.65
2024-10-05 09:00:00,160.184,171.818,187.65,-253.829
2024-10-05 09:15:00,171.818,187.65,-253.829,229.389
2024-10-05 09:30:00,187.65,-253.829,229.389,195.69
2024-10-05 09:45:00,-253.829,229.389,195.69,157.785
2024-10-05 10:00:00,229.389,195.69,157.785,162.876
2024-10-05 10:15:00,195.69,157.785,162.876,164.35
2024-10-05 10:30:00,157.785,162.876,164.35,187.65
2024-10-05 10:45:00,162.876,164.35,187.65,164.656
2024-10-05 11:00:00,164.35,187.65,164.656,65.5
2024-10-05 11:15:00,187.65,164.656,65.5,65.31
2024-10-05 11:30:00,164.656,65.5,65.31,146.608
2024-10-05 11:45:00,65.5,65.31,146.608,157.594
2024-10-05 12:00:00,65.31,146.608,157.594,148.617
2024-10-05 12:15:00,146.608,157.594,148.617,-299.529
2024-10-05 12:30:00,157.594,148.617,-299.529,162.441
2024-10-05 12:45:00,148.617,-299.529,162.441,166.007
2024-10-05 13:00:00,-299.529,162.441,166.007,162.515
2024-10-05 13:15:00,162.441,166.007,162.515,-331.494
2024-10-05 13:30:00,166.007,162.515,-331.494,166.0
2024-10-05 13:45:00,162.515,-331.494,166.0,167.44
2024-10-05 14:00:00,-331.494,166.0,167.44,176.857
2024-10-05 14:15:00,166.0,167.44,176.857,-441.385
2024-10-05 14:30:00,167.44,176.857,-441.385,162.189
2024-10-05 14:45:00,176.857,-441.385,162.189,185.216
2024-10-05 15:00:00,-441.385,162.189,185.216,193.001
2024-10-05 15:15:00,162.189,185.216,193.001,168.275
2024-10-05 15:30:00,185.216,193.001,168.275,164.134
2024-10-05 15:45:00,193.001,168.275,164.134,163.024
2024-10-05 16:00:00,168.275,164.134,163.024,179.74
2024-10-05 16:15:00,164.134,163.024,179.74,6.204
2024-10-05 16:30:00,163.024,179.74,6.204,-46.19
2024-10-05 16:45:00,179.74,6.204,-46.19,80.5
2024-10-05 17:00:00,6.204,-46.19,80.5,-240.543
2024-10-05 17:15:00,-46.19,80.5,-240.543,80.5
2024-10-05 17:30:00,80.5,-240.543,80.5,166.0
2024-10-05 17:45:00,-240.543,80.5,166.0,80.5
2024-10-05 18:00:00,80.5,166.0,80.5,78.0
2024-10-05 18:15:00,166.0,80.5,78.0,-211.771
2024-10-05 18:30:00,80.5,78.0,-211.771,-306.813
2024-10-05 18:45:00,78.0,-211.771,-306.813,78.0
2024-10-05 19:00:00,-211.771,-306.813,78.0,78.0
2024-10-05 19:15:00,-306.813,78.0,78.0,-103.682
2024-10-05 19:30:00,78.0,78.0,-103.682,78.0
2024-10-05 19:45:00,78.0,-103.682,78.0,-178.21
2024-10-05 20:00:00,-103.682,78.0,-178.21,78.0
2024-10-05 20:15:00,78.0,-178.21,78.0,80.5
2024-10-05 20:30:00,-178.21,78.0,80.5,80.5
2024-10-05 20:45:00,78.0,80.5,80.5,65.5
2024-10-05 21:00:00,80.5,80.5,65.5,5.5
2024-10-05 21:15:00,80.5,65.5,5.5,214.34
2024-10-05 21:30:00,65.5,5.5,214.34,58.0
2024-10-05 21:45:00,5.5,214.34,58.0,58.0
2024-10-05 22:00:00,214.34,58.0,58.0,58.0
2024-10-05 22:15:00,58.0,58.0,58.0,58.0
2024-10-05 22:30:00,58.0,58.0,58.0,29.98
2024-10-05 22:45:00,58.0,58.0,29.98,129.35
2024-10-05 23:00:00,58.0,29.98,129.35,29.99
2024-10-05 23:15:00,29.98,129.35,29.99,231.929
2024-10-05 23:30:00,129.35,29.99,231.929,162.761
2024-10-05 23:45:00,29.99,231.929,162.761,220.557
2024-10-06 00:00:00,231.929,162.761,220.557,178.635
2024-10-06 00:15:00,162.761,220.557,178.635,233.956
2024-10-06 00:30:00,220.557,178.635,233.956,32.49
2024-10-06 00:45:00,178.635,233.956,32.49,32.49
2024-10-06 01:00:00,233.956,32.49,32.49,-99.115
2024-10-06 01:15:00,32.49,32.49,-99.115,35.02
2024-10-06 01:30:00,32.49,-99.115,35.02,-457.773
2024-10-06 01:45:00,-99.115,35.02,-457.773,-251.841
2024-10-06 02:00:00,35.02,-457.773,-251.841,-459.116
2024-10-06 02:15:00,-457.773,-251.841,-459.116,32.505
2024-10-06 02:30:00,-251.841,-459.116,32.505,32.55
2024-10-06 02:45:00,-459.116,32.505,32.55,32.565
2024-10-06 03:00:00,32.505,32.55,32.565,170.827
2024-10-06 03:15:00,32.55,32.565,170.827,195.365
2024-10-06 03:30:00,32.565,170.827,195.365,32.41
2024-10-06 03:45:00,170.827,195.365,32.41,32.41
2024-10-06 04:00:00,195.365,32.41,32.41,185.885
2024-10-06 04:15:00,32.41,32.41,185.885,32.52
2024-10-06 04:30:00,32.41,185.885,32.52,288.834
2024-10-06 04:45:00,185.885,32.52,288.834,281.716
2024-10-06 05:00:00,32.52,288.834,281.716,249.0
2024-10-06 05:15:00,288.834,281.716,249.0,129.651
2024-10-06 05:30:00,281.716,249.0,129.651,163.17
2024-10-06 05:45:00,249.0,129.651,163.17,302.111
2024-10-06 06:00:00,129.651,163.17,302.111,221.344
2024-10-06 06:15:00,163.17,302.111,221.344,352.803
2024-10-06 06:30:00,302.111,221.344,352.803,270.55
2024-10-06 06:45:00,221.344,352.803,270.55,201.86
2024-10-06 07:00:00,352.803,270.55,201.86,200.43
2024-10-06 07:15:00,270.55,201.86,200.43,-19.418
2024-10-06 07:30:00,201.86,200.43,-19.418,-29.396
2024-10-06 07:45:00,200.43,-19.418,-29.396,-93.75
2024-10-06 08:00:00,-19.418,-29.396,-93.75,-97.914
2024-10-06 08:15:00,-29.396,-93.75,-97.914,-96.947
2024-10-06 08:30:00,-93.75,-97.914,-96.947,-168.0
2024-10-06 08:45:00,-97.914,-96.947,-168.0,-54.58
2024-10-06 09:00:00,-96.947,-168.0,-54.58,-63.722
2024-10-06 09:15:00,-168.0,-54.58,-63.722,-62.573
2024-10-06 09:30:00,-54.58,-63.722,-62.573,-248.775
2024-10-06 09:45:00,-63.722,-62.573,-248.775,-178.436
2024-10-06 10:00:00,-62.573,-248.775,-178.436,-198.021
2024-10-06 10:15:00,-248.775,-178.436,-198.021,-250.0
2024-10-06 10:30:00,-178.436,-198.021,-250.0,-450.0
2024-10-06 10:45:00,-198.021,-250.0,-450.0,-450.0
2024-10-06 11:00:00,-250.0,-450.0,-450.0,-596.64
2024-10-06 11:15:00,-450.0,-450.0,-596.64,-980.0
2024-10-06 11:30:00,-450.0,-596.64,-980.0,-510.77
2024-10-06 11:45:00,-596.64,-980.0,-510.77,-570.747
2024-10-06 12:00:00,-980.0,-510.77,-570.747,-184.342
2024-10-06 12:15:00,-510.77,-570.747,-184.342,-450.0
2024-10-06 12:30:00,-570.747,-184.342,-450.0,-980.0
2024-10-06 12:45:00,-184.342,-450.0,-980.0,-560.612
2024-10-06 13:00:00,-450.0,-980.0,-560.612,10.29
2024-10-06 13:15:00,-980.0,-560.612,10.29,-301.0
2024-10-06 13:30:00,-560.612,10.29,-301.0,181.786
2024-10-06 13:45:00,10.29,-301.0,181.786,213.75
2024-10-06 14:00:00,-301.0,181.786,213.75,219.617
2024-10-06 14:15:00,181.786,213.75,219.617,27.5
2024-10-06 14:30:00,213.75,219.617,27.5,44.82
2024-10-06 14:45:00,219.617,27.5,44.82,286.326
2024-10-06 15:00:00,27.5,44.82,286.326,-62.199
2024-10-06 15:15:00,44.82,286.326,-62.199,44.82
2024-10-06 15:30:00,286.326,-62.199,44.82,-370.299
2024-10-06 15:45:00,-62.199,44.82,-370.299,-84.0
2024-10-06 16:00:00,44.82,-370.299,-84.0,-106.256
2024-10-06 16:15:00,-370.299,-84.0,-106.256,-61.832
2024-10-06 16:30:00,-84.0,-106.256,-61.832,282.755
2024-10-06 16:45:00,-106.256,-61.832,282.755,-215.366
2024-10-06 17:00:00,-61.832,282.755,-215.366,-55.25
2024-10-06 17:15:00,282.755,-215.366,-55.25,183.089
2024-10-06 17:30:00,-215.366,-55.25,183.089,144.983
2024-10-06 17:45:00,-55.25,183.089,144.983,123.274
2024-10-06 18:00:00,183.089,144.983,123.274,220.0
2024-10-06 18:15:00,144.983,123.274,220.0,294.412
2024-10-06 18:30:00,123.274,220.0,294.412,164.202
2024-10-06 18:45:00,220.0,294.412,164.202,286.749
2024-10-06 19:00:00,294.412,164.202,286.749,191.893
2024-10-06 19:15:00,164.202,286.749,191.893,-12.186
2024-10-06 19:30:00,286.749,191.893,-12.186,33.0
2024-10-06 19:45:00,191.893,-12.186,33.0,-45.22
2024-10-06 20:00:00,-12.186,33.0,-45.22,-52.643
2024-10-06 20:15:00,33.0,-45.22,-52.643,322.487
2024-10-06 20:30:00,-45.22,-52.643,322.487,350.197
2024-10-06 20:45:00,-52.643,322.487,350.197,253.61
2024-10-06 21:00:00,322.487,350.197,253.61,324.739
2024-10-06 21:15:00,350.197,253.61,324.739,335.529
2024-10-06 21:30:00,253.61,324.739,335.529,185.54
2024-10-06 21:45:00,324.739,335.529,185.54,231.623
2024-10-06 22:00:00,335.529,185.54,231.623,185.54
2024-10-06 22:15:00,185.54,231.623,185.54,255.656
2024-10-06 22:30:00,231.623,185.54,255.656,190.685
2024-10-06 22:45:00,185.54,255.656,190.685,186.3
2024-10-06 23:00:00,255.656,190.685,186.3,77.5
2024-10-06 23:15:00,190.685,186.3,77.5,4.563
2024-10-06 23:30:00,186.3,77.5,4.563,-59.3
2024-10-06 23:45:00,77.5,4.563,-59.3,-26.963
2024-10-07 00:00:00,4.563,-59.3,-26.963,-85.135
2024-10-07 00:15:00,-59.3,-26.963,-85.135,180.44
2024-10-07 00:30:00,-26.963,-85.135,180.44,-33.295
2024-10-07 00:45:00,-85.135,180.44,-33.295,75.5
2024-10-07 01:00:00,180.44,-33.295,75.5,47.5
2024-10-07 01:15:00,-33.295,75.5,47.5,178.173
2024-10-07 01:30:00,75.5,47.5,178.173,-55.02
2024-10-07 01:45:00,47.5,178.173,-55.02,-55.043
2024-10-07 02:00:00,178.173,-55.02,-55.043,177.85
2024-10-07 02:15:00,-55.02,-55.043,177.85,-56.92
2024-10-07 02:30:00,-55.043,177.85,-56.92,-66.687
2024-10-07 02:45:00,177.85,-56.92,-66.687,192.097
2024-10-07 03:00:00,-56.92,-66.687,192.097,-57.251
2024-10-07 03:15:00,-66.687,192.097,-57.251,-64.274
2024-10-07 03:30:00,192.097,-57.251,-64.274,-60.235
2024-10-07 03:45:00,-57.251,-64.274,-60.235,218.096
2024-10-07 04:00:00,-64.274,-60.235,218.096,246.563
2024-10-07 04:15:00,-60.235,218.096,246.563,296.283
2024-10-07 04:30:00,218.096,246.563,296.283,318.895
2024-10-07 04:45:00,246.563,296.283,318.895,326.189
2024-10-07 05:00:00,296.283,318.895,326.189,292.85
2024-10-07 05:15:00,318.895,326.189,292.85,330.504
2024-10-07 05:30:00,326.189,292.85,330.504,303.512
2024-10-07 05:45:00,292.85,330.504,303.512,287.136
2024-10-07 06:00:00,330.504,303.512,287.136,253.363
2024-10-07 06:15:00,303.512,287.136,253.363,306.294
2024-10-07 06:30:00,287.136,253.363,306.294,214.302
2024-10-07 06:45:00,253.363,306.294,214.302,-116.44
2024-10-07 07:00:00,306.294,214.302,-116.44,-13.452
2024-10-07 07:15:00,214.302,-116.44,-13.452,-26.02
2024-10-07 07:30:00,-116.44,-13.452,-26.02,-106.983
2024-10-07 07:45:00,-13.452,-26.02,-106.983,-162.716
2024-10-07 08:00:00,-26.02,-106.983,-162.716,-125.108
2024-10-07 08:15:00,-106.983,-162.716,-125.108,-70.115
2024-10-07 08:30:00,-162.716,-125.108,-70.115,-256.789
2024-10-07 08:45:00,-125.108,-70.115,-256.789,16.045
2024-10-07 09:00:00,-70.115,-256.789,16.045,-183.966
2024-10-07 09:15:00,-256.789,16.045,-183.966,16.055
2024-10-07 09:30:00,16.045,-183.966,16.055,127.025
2024-10-07 09:45:00,-183.966,16.055,127.025,16.055
2024-10-07 10:00:00,16.055,127.025,16.055,-362.953
2024-10-07 10:15:00,127.025,16.055,-362.953,16.1
2024-10-07 10:30:00,16.055,-362.953,16.1,175.623
2024-10-07 10:45:00,-362.953,16.1,175.623,198.365
2024-10-07 11:00:00,16.1,175.623,198.365,157.904
2024-10-07 11:15:00,175.623,198.365,157.904,167.736
2024-10-07 11:30:00,198.365,157.904,167.736,264.696
2024-10-07 11:45:00,157.904,167.736,264.696,10.005
2024-10-07 12:00:00,167.736,264.696,10.005,-596.023
2024-10-07 12:15:00,264.696,10.005,-596.023,-548.13
2024-10-07 12:30:00,10.005,-596.023,-548.13,-980.0
2024-10-07 12:45:00,-596.023,-548.13,-980.0,-980.0
2024-10-07 13:00:00,-548.13,-980.0,-980.0,10.025
2024-10-07 13:15:00,-980.0,-980.0,10.025,241.566
2024-10-07 13:30:00,-980.0,10.025,241.566,289.095
2024-10-07 13:45:00,10.025,241.566,289.095,320.705
2024-10-07 14:00:00,241.566,289.095,320.705,42.5
2024-10-07 14:15:00,289.095,320.705,42.5,-623.428
2024-10-07 14:30:00,320.705,42.5,-623.428,290.015
2024-10-07 14:45:00,42.5,-623.428,290.015,311.79
2024-10-07 15:00:00,-623.428,290.015,311.79,277.847
2024-10-07 15:15:00,290.015,311.79,277.847,-634.75
2024-10-07 15:30:00,311.79,277.847,-634.75,81.95
2024-10-07 15:45:00,277.847,-634.75,81.95,5.0
2024-10-07 16:00:00,-634.75,81.95,5.0,81.95
2024-10-07 16:15:00,81.95,5.0,81.95,-150.135
2024-10-07 16:30:00,5.0,81.95,-150.135,-533.009
2024-10-07 16:45:00,81.95,-150.135,-533.009,-632.25
2024-10-07 17:00:00,-150.135,-533.009,-632.25,-612.262
2024-10-07 17:15:00,-533.009,-632.25,-612.262,270.9
2024-10-07 17:30:00,-632.25,-612.262,270.9,283.639
2024-10-07 17:45:00,-612.262,270.9,283.639,81.77
2024-10-07 18:00:00,270.9,283.639,81.77,-627.451
2024-10-07 18:15:00,283.639,81.77,-627.451,274.132
2024-10-07 18:30:00,81.77,-627.451,274.132,252.853
2024-10-07 18:45:00,-627.451,274.132,252.853,236.835
2024-10-07 19:00:00,274.132,252.853,236.835,240.648
2024-10-07 19:15:00,252.853,236.835,240.648,260.877
2024-10-07 19:30:00,236.835,240.648,260.877,241.337
2024-10-07 19:45:00,240.648,260.877,241.337,241.178
2024-10-07 20:00:00,260.877,241.337,241.178,-527.17
2024-10-07 20:15:00,241.337,241.178,-527.17,287.664
2024-10-07 20:30:00,241.178,-527.17,287.664,307.619
2024-10-07 20:45:00,-527.17,287.664,307.619,231.336
2024-10-07 21:00:00,287.664,307.619,231.336,228.14
2024-10-07 21:15:00,307.619,231.336,228.14,287.455
2024-10-07 21:30:00,231.336,228.14,287.455,279.594
2024-10-07 21:45:00,228.14,287.455,279.594,195.6
2024-10-07 22:00:00,287.455,279.594,195.6,60.5
2024-10-07 22:15:00,279.594,195.6,60.5,60.5
2024-10-07 22:30:00,195.6,60.5,60.5,60.5
2024-10-07 22:45:00,60.5,60.5,60.5,185.18
2024-10-07 23:00:00,60.5,60.5,185.18,-62.038
2024-10-07 23:15:00,60.5,185.18,-62.038,226.76
2024-10-07 23:30:00,185.18,-62.038,226.76,32.35
2024-10-07 23:45:00,-62.038,226.76,32.35,-62.128
2024-10-08 00:00:00,226.76,32.35,-62.128,176.348
2024-10-08 00:15:00,32.35,-62.128,176.348,246.392
2024-10-08 00:30:00,-62.128,176.348,246.392,195.6
2024-10-08 00:45:00,176.348,246.392,195.6,34.45
2024-10-08 01:00:00,246.392,195.6,34.45,-157.12
2024-10-08 01:15:00,195.6,34.45,-157.12,-57.905
2024-10-08 01:30:00,34.45,-157.12,-57.905,-62.017
